YEAR	DOY     MIN	MAX	RAIN	RAD
1	73	2.5	21.9	0.0	14.5	
1	74	3.4	20.5	0.0	17.5	
1	75	6.9	17.5	0.0	17.8	
1	76	7.4	17.8	0.5	10.1	
1	77	11.7	13.9	10.0	8.6	
1	78	4.2	16.5	0.0	15.5	
1	79	4.1	17.7	0.0	17.2	
1	80	5.3	15.3	0.0	17.2	
1	81	3.1	16.0	0.0	16.1	
1	82	11.4	18.3	0.0	20.1	
1	83	0.8	15.4	0.0	19.3	
1	84	2.0	19.7	0.0	19.0	
1	85	10.0	21.7	0.0	13.7	
1	86	9.1	20.2	9.0	8.0	
1	87	11.6	12.9	0.5	9.0	
1	88	2.1	18.7	2.8	10.6	
1	89	0.5	16.6	0.0	17.0	
1	90	3.1	19.9	0.0	21.4	
1	91	4.5	19.1	0.0	18.5	
1	92	8.5	16.9	2.2	12.1	
1	93	3.4	19.8	0.0	20.9	
1	94	4.8	15.3	0.0	16.1	
1	95	6.0	19.5	0.0	18.9	
1	96	12.2	21.0	0.3	18.2	
1	97	3.8	11.9	4.8	10.5	
1	98	9.3	12.8	0.0	21.3	
1	99	10.9	14.1	0.3	10.0	
1	100	10.3	19.0	0.0	17.3	
1	101	7.7	17.3	16.7	5.1	
1	102	14.9	18.5	0.0	19.2	
1	103	7.1	20.2	0.0	20.0	
1	104	10.0	20.3	0.5	14.3	
1	105	10.7	23.8	0.0	24.7	
1	106	6.7	18.6	0.0	22.7	
1	107	7.4	19.5	0.0	23.2	
1	108	9.5	17.2	1.6	8.1	
1	109	4.6	21.0	4.0	15.2	
1	110	10.2	20.9	0.0	24.6	
1	111	2.7	24.2	0.0	24.7	
1	112	4.9	21.4	0.0	13.0	
1	113	5.8	20.6	0.0	21.8	
1	114	5.1	18.9	0.0	16.6	
1	115	8.9	21.1	0.0	25.3	
1	116	12.9	19.6	0.0	18.2	
1	117	7.3	24.3	0.0	25.1	
1	118	9.4	21.0	0.0	21.1	
1	119	10.1	25.1	0.0	19.2	
1	120	10.9	17.9	0.5	26.3	
1	121	11.8	21.1	0.5	17.9	
1	122	10.0	19.5	0.2	10.7	
1	123	8.8	25.8	14.9	15.8	
1	124	15.0	22.6	0.0	23.0	
1	125	6.9	25.1	0.2	26.1	
1	126	9.7	22.7	0.4	14.6	
1	127	7.8	20.0	1.2	23.6	
1	128	10.9	23.6	0.0	25.1	
1	129	10.9	21.2	0.0	20.3	
1	130	10.1	21.0	0.0	11.7	
1	131	10.6	26.2	0.0	22.6	
1	132	7.2	21.6	0.0	27.7	
1	133	5.6	28.5	0.0	28.0	
1	134	11.7	23.3	0.0	20.5	
1	135	12.6	25.2	0.0	11.0	
1	136	5.7	28.0	0.0	26.4	
1	137	6.9	24.0	0.0	24.1	
1	138	11.7	24.7	0.0	25.5	
1	139	13.8	19.8	0.4	26.7	
1	140	10.9	25.7	0.0	22.7	
1	141	9.6	23.7	0.0	29.2	
1	142	15.9	24.8	0.0	28.4	
1	143	18.1	23.6	0.0	25.9	
1	144	13.7	21.8	0.0	28.0	
1	145	9.4	25.0	0.0	30.2	
1	146	8.7	29.9	0.0	29.1	
1	147	17.2	30.1	0.0	22.4	
1	148	15.2	25.8	0.0	27.7	
1	149	16.1	26.8	0.0	25.2	
1	150	9.8	23.6	0.0	28.9	
1	151	13.0	25.3	0.4	18.5	
1	152	18.1	26.9	0.8	17.7	
1	153	13.5	29.9	0.4	14.8	
1	154	13.1	28.8	0.0	24.1	
1	155	14.6	24.4	4.3	18.8	
1	156	13.3	23.1	0.1	16.7	
1	157	13.7	28.7	0.3	19.3	
1	158	16.6	26.9	0.5	15.2	
1	159	13.9	20.8	2.2	22.8	
1	160	12.9	25.7	0.0	29.4	
1	161	14.3	29.1	0.0	28.0	
1	162	18.5	27.2	0.5	23.2	
1	163	12.7	24.2	4.7	19.3	
1	164	13.0	25.2	0.0	25.5	
1	165	18.4	22.6	0.3	23.2	
1	166	13.7	25.7	0.0	22.1	
1	167	17.6	28.2	0.0	21.5	
1	168	13.9	27.6	0.0	24.0	
1	169	13.3	26.7	0.0	22.8	
1	170	16.0	26.1	0.0	31.0	
1	171	19.2	33.4	0.0	28.3	
1	172	17.9	29.5	0.0	17.0	
1	173	12.2	25.7	0.0	30.1	
1	174	16.4	29.4	0.0	29.8	
1	175	12.1	30.6	0.0	31.6	
1	176	15.3	32.0	1.8	28.3	
1	177	18.9	27.2	0.0	27.3	
1	178	13.0	30.2	0.0	26.1	
1	179	11.8	30.4	0.0	30.9	
1	180	16.2	30.0	0.0	29.8	
1	181	16.7	30.2	1.3	22.2	
1	182	21.0	30.1	0.1	24.3	
1	183	15.2	25.3	0.7	26.2	
1	184	15.4	26.0	0.3	27.5	
1	185	13.2	30.3	0.0	26.7	
1	186	13.9	34.3	5.4	27.0	
1	187	21.3	30.5	2.4	20.8	
1	188	21.4	28.8	7.5	28.5	
1	189	15.6	26.0	0.1	29.0	
1	190	15.3	25.7	0.1	29.4	
1	191	16.7	30.8	0.0	24.1	
1	192	14.5	28.3	0.0	25.7	
1	193	13.4	33.0	0.0	26.7	
1	194	16.1	27.2	0.0	28.0	
1	195	14.9	28.5	0.0	24.1	
1	196	22.1	33.1	0.0	24.7	
1	197	13.6	34.6	0.0	24.6	
1	198	18.4	28.7	0.0	27.0	
1	199	20.2	26.7	0.0	28.8	
1	200	17.2	30.8	0.0	23.4	
1	201	16.0	31.1	0.0	31.5	
1	202	20.8	30.0	0.0	30.0	
1	203	16.2	26.9	0.0	28.8	
1	204	16.1	27.4	0.0	29.4	
1	205	15.4	33.1	0.0	29.7	
1	206	15.1	32.6	0.0	26.7	
1	207	17.4	25.6	0.0	28.6	
1	208	16.3	29.7	0.0	27.4	
1	209	17.4	33.4	0.0	29.1	
1	210	18.6	32.9	0.0	28.5	
1	211	15.6	30.8	0.2	25.8	
1	212	13.3	30.6	0.0	26.4	
1	213	16.8	30.9	0.0	20.9	
1	214	18.8	33.9	0.0	26.7	
1	215	16.1	34.5	0.0	25.0	
1	216	16.3	28.6	11.5	17.9	
1	217	22.8	31.1	0.0	25.6	
1	218	22.9	28.1	0.0	22.6	
1	219	17.1	31.2	0.0	25.8	
1	220	20.0	32.9	0.0	20.4	
1	221	15.2	27.0	33.5	17.8	
1	222	17.8	31.6	0.0	24.8	
1	223	14.9	31.6	0.0	25.6	
1	224	16.9	33.0	0.0	26.5	
1	225	18.5	33.4	0.0	26.5	
1	226	20.8	31.9	0.0	22.6	
1	227	18.0	31.1	0.0	26.5	
1	228	16.9	31.0	0.0	21.3	
1	229	17.5	30.1	0.0	26.0	
1	230	17.5	31.7	0.1	24.4	
1	231	19.1	31.2	0.0	24.5	
1	232	16.1	29.4	0.0	11.6	
1	233	13.9	32.5	0.0	22.4	
1	234	21.7	32.1	0.1	21.9	
1	235	16.4	35.3	0.0	19.8	
1	236	16.6	31.1	0.0	18.2	
1	237	17.2	30.2	0.0	23.2	
1	238	24.0	36.0	0.1	9.3	
1	239	14.7	29.1	0.0	22.2	
1	240	17.4	33.8	0.0	20.0	
1	241	15.1	32.4	0.0	18.7	
1	242	17.1	29.1	3.6	18.0	
1	243	19.9	25.2	0.1	14.8	
1	244	22.9	25.4	5.6	22.5	
1	245	19.5	28.9	0.0	22.4	
1	246	18.7	27.5	0.0	21.2	
1	247	18.7	27.9	0.0	21.1	
1	248	17.4	32.9	0.0	22.1	
1	249	14.9	26.7	2.0	19.9	
1	250	16.0	24.3	0.2	18.6	
1	251	16.4	28.3	3.8	14.2	
1	252	18.8	29.5	0.0	19.7	
1	253	14.4	28.3	0.0	15.5	
1	254	16.4	27.9	1.6	14.9	
1	255	14.7	33.1	0.0	20.8	
1	256	14.8	26.1	0.0	20.4	
1	257	13.0	27.0	0.0	22.2	
1	258	14.8	23.1	6.8	16.5	
1	259	12.2	29.4	0.0	17.9	
1	260	20.6	23.4	63.1	14.7	
1	261	17.8	21.4	5.9	12.3	
1	262	13.8	23.2	0.0	19.5	
1	263	14.8	25.2	10.0	13.2	
1	264	16.2	25.4	39.5	19.2	
1	265	9.2	24.8	0.4	7.7	
1	266	13.4	24.9	0.1	13.1	
1	267	9.1	27.5	0.0	13.2	
1	268	16.5	31.3	0.0	19.6	
1	269	6.6	25.9	0.0	16.0	
1	270	14.8	22.9	0.1	11.7	
1	271	14.1	25.9	0.0	18.1	
1	272	13.2	26.5	0.0	18.4	
1	273	14.5	26.3	2.3	12.6	
1	274	14.3	22.9	0.3	11.4	
1	275	14.2	25.2	0.1	14.3	
1	276	14.7	20.7	1.1	15.7	
1	277	9.1	22.7	0.1	12.9	
1	278	18.3	24.1	1.2	11.7	
1	279	13.6	24.5	0.0	11.3	
1	280	7.6	20.0	0.1	9.1	
1	281	19.7	25.5	4.2	11.0	
1	282	15.4	22.7	1.3	10.8	
1	283	15.2	24.0	5.8	11.5	
1	284	15.3	23.9	43.4	15.6	
1	285	11.0	25.0	0.0	13.9	
1	286	14.4	22.8	0.0	9.1	
1	287	11.9	25.2	0.0	11.8	
1	288	15.0	16.2	0.7	11.3	
1	289	15.1	21.6	0.1	10.6	
1	290	12.1	18.0	12.2	1.8	
1	291	9.6	20.0	16.8	5.0	
1	292	11.4	22.4	37.7	8.1	
1	293	10.3	22.6	5.3	11.2	
1	294	15.3	22.3	5.3	13.1	
1	295	14.7	24.4	2.4	5.1	
1	296	9.3	21.9	39.6	10.0	
1	297	12.3	16.3	18.5	6.6	
1	298	8.2	25.5	0.0	11.7	
1	299	9.7	18.0	0.0	13.6	
1	300	9.2	21.0	0.5	5.9	
1	301	10.9	18.2	0.0	13.4	
1	302	15.4	21.4	0.0	7.0	
1	303	18.2	19.2	0.1	2.6	
1	304	11.0	21.2	0.1	4.6	
1	305	5.9	22.6	0.7	10.2	
1	306	9.3	17.7	15.0	6.3	
1	307	10.8	17.9	14.9	8.4	
1	308	8.0	19.7	0.2	7.2	
1	309	9.5	19.3	0.0	10.8	
1	310	5.7	13.1	0.0	9.8	
1	311	10.3	20.0	0.2	7.7	
1	312	1.5	14.6	2.2	2.2	
1	313	4.5	20.7	1.4	5.7	
1	314	8.3	15.8	0.0	10.1	
1	315	6.9	16.9	14.3	5.7	
1	316	8.7	14.5	1.6	6.0	
1	317	9.2	17.1	0.0	10.7	
1	318	9.8	21.6	0.0	8.2	
1	319	9.9	14.9	0.0	9.2	
1	320	4.0	12.9	0.0	3.8	
1	321	4.9	9.4	0.0	9.7	
1	322	-1.2	15.6	0.0	5.6	
1	323	7.0	11.4	0.0	10.2	
1	324	9.2	17.9	0.0	7.0	
1	325	7.6	19.3	0.0	8.8	
1	326	5.7	15.1	4.6	3.3	
1	327	9.0	18.4	1.3	7.4	
1	328	5.2	14.7	16.1	5.2	
1	329	7.8	17.6	0.2	3.5	
1	330	6.7	14.5	0.3	1.5	
1	331	5.4	16.0	0.0	7.0	
1	332	3.3	18.0	0.0	9.7	
1	333	13.7	19.7	0.4	3.3	
1	334	10.3	17.1	33.1	5.0	
1	335	0.1	19.1	0.0	4.1	
1	336	6.5	11.6	1.3	6.6	
1	337	-1.2	13.4	6.2	3.1	
1	338	7.4	16.3	0.4	4.7	
1	339	9.5	14.6	1.2	4.5	
1	340	1.6	15.8	0.0	6.4	
1	341	2.1	12.3	0.1	7.0	
1	342	3.8	9.3	0.8	6.2	
1	343	10.4	12.4	0.1	4.6	
1	344	11.7	17.3	0.2	5.9	
1	345	5.7	6.3	3.4	4.2	
1	346	-0.7	8.8	33.7	2.9	
1	347	6.2	7.3	0.0	4.1	
1	348	4.3	11.0	3.9	7.3	
1	349	3.8	9.7	0.0	7.8	
1	350	-3.7	16.3	0.0	5.4	
1	351	0.6	10.5	0.0	7.2	
1	352	7.5	15.5	0.0	7.6	
1	353	6.0	10.8	0.0	3.7	
1	354	9.4	11.4	6.1	2.3	
1	355	11.5	15.2	0.1	6.7	
1	356	2.2	8.4	5.8	2.0	
1	357	5.3	12.5	3.7	5.0	
1	358	4.6	10.0	8.2	4.0	
1	359	-5.2	14.7	0.7	4.4	
1	360	6.7	10.6	2.3	4.1	
1	361	6.4	12.0	7.3	3.7	
1	362	9.4	11.4	6.9	4.4	
1	363	11.3	13.3	0.9	5.1	
1	364	-0.2	8.8	0.1	3.7	
1	365	6.7	9.9	0.0	8.9	
2	1	6.5	14.1	0.0	8.2	
2	2	8.6	16.0	0.1	2.8	
2	3	8.2	9.8	0.2	2.9	
2	4	4.9	14.4	0.0	7.2	
2	5	7.9	14.0	0.3	4.1	
2	6	5.9	15.6	0.0	3.1	
2	7	5.6	12.6	0.0	4.2	
2	8	4.8	11.6	0.8	4.4	
2	9	7.5	12.5	5.0	6.9	
2	10	9.4	10.6	0.8	2.7	
2	11	4.6	10.7	5.4	3.7	
2	12	7.9	13.3	1.4	6.4	
2	13	-1.6	13.4	0.0	8.5	
2	14	2.3	12.9	0.0	6.3	
2	15	3.7	17.2	0.0	5.6	
2	16	3.2	13.6	0.0	4.0	
2	17	8.2	13.9	0.0	9.4	
2	18	2.8	14.6	0.0	8.4	
2	19	-3.0	14.1	0.0	6.0	
2	20	3.3	11.0	0.0	9.2	
2	21	5.3	11.3	0.0	4.7	
2	22	4.6	10.8	0.0	6.4	
2	23	1.9	7.4	0.0	9.9	
2	24	3.1	16.6	0.0	6.2	
2	25	5.6	13.0	6.8	9.5	
2	26	5.5	11.0	0.4	5.5	
2	27	5.7	10.4	0.0	9.2	
2	28	4.4	14.1	0.0	6.7	
2	29	-1.5	12.8	0.0	9.3	
2	30	6.5	12.4	0.2	6.0	
2	31	9.8	10.8	0.3	9.4	
2	32	1.3	13.1	1.4	4.1	
2	33	1.3	15.6	0.0	10.0	
2	34	1.8	14.8	0.0	11.5	
2	35	2.1	14.8	0.0	10.4	
2	36	7.9	15.7	0.3	6.9	
2	37	1.8	11.4	0.0	3.8	
2	38	7.8	12.3	0.0	10.0	
2	39	3.9	13.9	6.3	4.5	
2	40	4.2	10.3	0.0	11.1	
2	41	7.7	13.6	0.0	11.6	
2	42	10.9	15.3	2.4	6.8	
2	43	8.6	14.4	1.2	1.8	
2	44	6.4	13.2	4.6	6.0	
2	45	5.2	15.4	1.5	10.4	
2	46	9.7	11.7	0.2	5.5	
2	47	6.1	15.8	1.2	10.0	
2	48	-4.9	16.8	1.1	8.0	
2	49	5.8	16.0	3.9	14.4	
2	50	3.7	14.2	0.3	8.0	
2	51	10.5	16.4	0.1	8.0	
2	52	11.7	15.5	3.5	3.5	
2	53	3.6	13.6	0.1	3.7	
2	54	6.1	12.9	1.0	10.4	
2	55	4.6	9.6	0.2	5.2	
2	56	10.3	12.3	0.7	7.6	
2	57	-3.4	15.4	0.0	5.7	
2	58	3.7	15.3	0.0	14.5	
2	59	-3.4	9.7	0.0	7.3	
2	60	-1.0	13.0	0.0	14.7	
2	61	4.4	16.0	0.0	12.5	
2	62	1.6	17.6	0.0	10.8	
2	63	1.7	18.7	0.0	13.0	
2	64	-0.4	19.8	0.0	11.3	
2	65	-1.4	16.6	0.0	15.7	
2	66	3.1	18.4	0.0	16.5	
2	67	-0.5	18.3	0.0	17.5	
2	68	9.1	15.3	0.0	16.6	
2	69	10.3	17.8	0.0	18.7	
2	70	2.3	12.8	0.0	19.4	
2	71	4.6	15.6	0.0	15.6	
2	72	5.3	11.4	9.5	7.2	
2	73	4.0	18.2	0.0	17.7	
2	74	1.9	17.7	0.0	13.8	
2	75	5.3	12.0	0.0	17.5	
2	76	5.8	16.8	7.1	16.3	
2	77	7.2	11.2	3.6	10.1	
2	78	3.8	9.8	0.3	3.4	
2	79	11.7	13.7	1.1	12.1	
2	80	9.1	16.0	0.0	13.0	
2	81	4.4	15.2	0.0	16.3	
2	82	9.8	17.9	0.0	14.0	
2	83	8.8	18.0	0.0	13.7	
2	84	5.8	16.4	0.0	11.4	
2	85	3.3	16.1	0.0	17.5	
2	86	3.4	16.8	0.0	21.1	
2	87	11.0	14.6	0.0	20.7	
2	88	9.8	21.0	0.0	11.2	
2	89	2.7	20.6	0.0	20.7	
2	90	3.1	17.0	0.0	19.1	
2	91	5.6	18.7	0.0	18.1	
2	92	7.9	22.3	0.0	20.8	
2	93	2.0	17.6	0.0	20.1	
2	94	11.1	17.7	0.0	18.7	
2	95	10.5	23.8	0.0	17.8	
2	96	4.5	20.0	0.0	13.1	
2	97	6.5	20.5	0.0	9.5	
2	98	2.9	24.0	0.0	22.4	
2	99	6.3	15.8	0.0	17.6	
2	100	5.4	18.4	0.0	20.6	
2	101	12.4	19.9	0.5	19.8	
2	102	13.0	22.6	0.3	21.7	
2	103	8.6	22.9	0.3	10.2	
2	104	11.0	18.0	6.4	20.7	
2	105	5.2	20.9	0.0	22.3	
2	106	10.4	18.6	0.5	20.5	
2	107	5.8	21.0	0.0	9.4	
2	108	7.3	19.2	0.0	19.9	
2	109	4.8	13.4	0.5	15.2	
2	110	4.7	20.0	0.0	24.3	
2	111	4.5	19.7	0.0	21.6	
2	112	4.9	26.0	0.0	23.9	
2	113	6.3	23.6	0.0	19.7	
2	114	6.4	21.9	0.0	18.6	
2	115	11.1	19.4	0.0	22.7	
2	116	7.9	21.3	0.0	21.5	
2	117	14.4	20.6	0.0	26.3	
2	118	5.4	19.1	0.6	18.7	
2	119	9.8	22.5	0.0	16.6	
2	120	7.1	20.3	0.0	26.5	
2	121	9.3	19.4	0.0	20.6	
2	122	10.7	27.1	0.0	18.8	
2	123	8.6	20.9	0.0	22.1	
2	124	9.9	22.2	0.0	21.8	
2	125	10.1	22.1	0.0	18.1	
2	126	5.8	22.2	0.3	17.4	
2	127	12.0	23.6	0.0	27.5	
2	128	9.7	25.4	0.0	24.9	
2	129	11.6	24.4	0.0	21.0	
2	130	9.1	19.5	0.0	20.5	
2	131	10.0	22.1	0.4	14.2	
2	132	13.0	28.6	0.0	27.8	
2	133	8.8	20.7	0.5	16.0	
2	134	12.9	23.8	21.7	17.7	
2	135	9.9	24.8	0.3	23.2	
2	136	13.1	26.0	4.5	18.0	
2	137	7.6	21.6	0.0	28.0	
2	138	13.1	21.5	0.0	11.1	
2	139	9.3	30.6	0.0	18.9	
2	140	11.4	26.9	0.0	25.6	
2	141	12.8	27.7	0.0	25.3	
2	142	10.6	26.5	0.0	25.4	
2	143	9.4	24.8	0.0	16.5	
2	144	14.3	26.4	0.0	27.1	
2	145	10.5	25.5	0.0	29.8	
2	146	14.7	21.3	0.0	24.0	
2	147	15.7	28.5	0.0	29.4	
2	148	18.6	23.3	0.5	18.7	
2	149	9.9	31.5	0.0	24.7	
2	150	16.0	23.5	14.9	25.2	
2	151	13.6	25.9	7.7	25.1	
2	152	11.7	23.6	0.0	28.7	
2	153	13.1	26.8	0.0	27.1	
2	154	16.4	24.1	14.8	24.9	
2	155	9.2	26.8	0.4	24.5	
2	156	15.5	30.8	0.0	28.7	
2	157	12.8	27.1	0.0	28.1	
2	158	15.4	25.3	0.0	31.4	
2	159	12.9	28.4	0.1	20.8	
2	160	20.5	27.2	0.0	29.9	
2	161	12.7	31.8	0.0	27.2	
2	162	18.7	27.9	0.0	28.3	
2	163	18.1	26.4	0.0	28.6	
2	164	17.3	30.7	0.0	32.3	
2	165	11.7	31.9	0.0	25.3	
2	166	17.2	30.1	0.0	29.8	
2	167	18.8	33.2	0.0	25.9	
2	168	15.6	25.8	1.2	24.0	
2	169	13.5	22.4	6.6	10.1	
2	170	15.7	36.5	0.0	29.7	
2	171	16.2	26.8	0.5	17.9	
2	172	16.6	28.5	0.0	28.8	
2	173	17.0	30.6	0.0	30.8	
2	174	18.0	26.9	0.7	20.9	
2	175	19.2	26.2	3.0	27.3	
2	176	14.8	30.7	0.0	26.6	
2	177	17.6	29.1	0.0	25.8	
2	178	20.6	33.3	0.0	29.0	
2	179	17.2	32.0	0.0	29.0	
2	180	18.2	26.0	0.0	25.6	
2	181	15.0	29.7	0.0	27.2	
2	182	13.6	28.8	0.0	26.7	
2	183	15.2	26.9	2.6	17.3	
2	184	19.8	24.2	1.8	13.2	
2	185	16.7	33.8	0.0	28.9	
2	186	18.6	28.5	0.0	29.3	
2	187	15.5	29.0	0.0	27.2	
2	188	14.6	27.7	0.0	27.2	
2	189	12.9	26.4	0.4	26.8	
2	190	16.8	30.0	6.5	22.9	
2	191	17.8	29.5	0.0	29.6	
2	192	19.4	33.1	0.0	24.7	
2	193	12.5	31.9	0.2	25.9	
2	194	15.3	32.3	0.0	31.5	
2	195	20.4	26.4	0.0	28.4	
2	196	16.4	29.5	0.0	29.6	
2	197	19.3	33.8	0.0	28.2	
2	198	17.7	30.9	0.0	24.8	
2	199	16.5	31.8	0.0	27.7	
2	200	17.7	28.9	0.0	26.6	
2	201	16.4	31.9	0.0	28.8	
2	202	17.8	27.7	0.0	27.1	
2	203	18.1	28.8	0.0	26.8	
2	204	17.3	30.1	0.0	27.0	
2	205	15.4	29.6	0.0	29.9	
2	206	14.3	32.1	0.0	29.2	
2	207	21.5	27.5	0.0	25.3	
2	208	18.5	29.4	0.0	28.5	
2	209	22.2	34.2	4.0	28.1	
2	210	19.5	30.7	0.0	22.5	
2	211	18.9	27.8	0.0	26.5	
2	212	19.2	37.3	0.0	25.4	
2	213	18.0	29.7	0.0	17.6	
2	214	19.7	31.2	0.0	24.8	
2	215	14.7	29.7	0.0	26.2	
2	216	21.4	34.0	0.0	23.3	
2	217	20.1	32.4	0.3	24.1	
2	218	16.7	30.3	0.0	26.1	
2	219	18.7	30.4	0.0	27.1	
2	220	19.5	31.0	6.3	18.2	
2	221	18.3	33.1	0.0	25.6	
2	222	21.0	31.0	0.0	25.0	
2	223	22.0	35.4	0.0	22.3	
2	224	16.1	29.1	0.0	26.8	
2	225	15.6	31.1	0.0	21.3	
2	226	19.3	27.1	0.1	24.3	
2	227	20.2	24.9	0.3	14.8	
2	228	19.4	30.6	0.0	24.2	
2	229	17.3	31.0	0.0	26.8	
2	230	23.0	32.7	0.0	25.6	
2	231	15.0	27.0	0.1	21.8	
2	232	17.7	33.1	0.0	22.2	
2	233	19.3	27.5	0.0	24.6	
2	234	17.9	31.5	0.0	24.5	
2	235	16.3	26.4	0.3	18.3	
2	236	16.4	34.3	0.0	23.7	
2	237	13.9	28.1	0.7	18.5	
2	238	16.0	28.1	1.1	20.8	
2	239	17.0	29.7	0.1	17.0	
2	240	19.0	29.0	0.0	23.4	
2	241	11.6	29.3	0.0	18.8	
2	242	20.6	33.0	0.0	18.8	
2	243	14.9	26.4	0.0	23.2	
2	244	12.6	28.6	0.0	20.1	
2	245	20.3	26.6	0.0	22.0	
2	246	19.8	26.0	0.0	23.3	
2	247	15.9	28.1	0.0	20.0	
2	248	15.6	31.0	0.0	18.7	
2	249	14.2	28.6	0.0	21.1	
2	250	12.7	28.4	0.0	16.0	
2	251	16.4	30.9	0.0	22.3	
2	252	17.4	26.2	0.0	20.4	
2	253	15.4	29.0	0.0	14.8	
2	254	13.7	31.6	0.0	11.8	
2	255	11.4	27.3	0.0	18.9	
2	256	14.5	31.8	0.0	16.7	
2	257	14.6	29.5	0.0	21.5	
2	258	19.4	28.5	0.0	18.6	
2	259	18.7	31.9	0.0	13.7	
2	260	21.7	32.2	0.0	19.4	
2	261	21.7	22.9	0.0	17.7	
2	262	16.1	26.4	0.0	16.8	
2	263	14.6	26.9	0.0	14.8	
2	264	11.4	27.0	0.0	21.1	
2	265	18.1	29.7	0.0	13.5	
2	266	13.0	23.8	1.0	8.3	
2	267	15.8	21.6	3.7	13.9	
2	268	12.9	31.8	0.0	15.8	
2	269	15.5	24.5	0.0	17.0	
2	270	13.8	27.1	0.0	17.5	
2	271	17.3	22.9	0.1	17.8	
2	272	18.3	22.5	9.4	8.2	
2	273	11.7	24.0	1.0	13.8	
2	274	14.0	19.8	1.2	6.2	
2	275	12.5	30.5	0.0	11.4	
2	276	20.9	27.7	0.0	18.1	
2	277	15.4	26.0	1.4	13.5	
2	278	14.0	19.0	0.9	9.4	
2	279	12.9	21.8	0.1	9.3	
2	280	14.0	24.8	1.0	10.7	
2	281	10.5	23.5	0.0	16.4	
2	282	14.1	25.0	0.0	16.4	
2	283	10.8	27.7	0.0	15.7	
2	284	11.3	26.2	0.0	7.6	
2	285	14.4	19.7	0.0	15.5	
2	286	12.9	21.7	0.0	15.4	
2	287	9.3	27.6	0.0	14.9	
2	288	15.1	22.2	0.0	13.3	
2	289	6.1	24.3	0.0	9.1	
2	290	17.6	18.9	1.1	8.3	
2	291	15.0	20.3	0.1	8.0	
2	292	18.8	24.3	8.9	8.0	
2	293	13.8	23.6	12.0	8.8	
2	294	14.8	21.6	0.1	10.6	
2	295	11.7	24.4	0.0	13.5	
2	296	12.7	24.9	0.0	9.9	
2	297	19.1	19.6	2.9	3.3	
2	298	13.0	23.6	1.4	5.8	
